key	CloneClass	cloneIsAloneAdaptive	cloneIsCommunityAdaptive	isUniqueAdaptive	BLT_isAdaptive	Sequencing_Library_Prefix	Phenotyping_Clone_ID	BCID	CloneSource	Plate	Row	Column	Rearrayed_Plate_Index	Rearrayed_Plate_Number	Rearrayed_Row	Rearrayed_Col	BLT_fitness	BLT_variance	BLT_numValues	BLT_logCV	populationType	Alone_fitness	Alone_variance	Alone_stderr	Community_fitness	Community_variance	Community_stderr	YYA_1	YYA_2	YYA_Avg	YYA_Var	YYA_1_rescaled	YYA_2_rescaled	YYA_Avg_rescaled	YYA_Stderr_rescaled	AYC_rep1	AYC_rep2	AYC_avg	AYC_var	AYC_stderr	AYC_rep1_rescaled	AYC_rep2_rescaled	AYC_avg_rescaled	AYC_stderr_rescaled	YYC_rep1	YYC_rep2	YYC_avg	YYC_var	YYC_stderr	YYC_rep1_rescaled	YYC_rep2_rescaled	YYC_avg_rescaled	YYC_stderr_rescaled	r_1	r_2	r_Avg	r_Var	r_1_rescaled	r_2_rescaled	r_Avg_rescaled	r_Stderr_rescaled	K_1	K_2	K_Avg	K_Var	K_1_rescaled	K_2_rescaled	K_Avg_rescaled	K_Stderr_rescaled	sampledFreq	BLT_Mono_fit_interpolated	BLT_Co_fit_interpolated	BLT_Co_fit_rank	BLT_Mono_fit_rank	adaptiveLocus	mutationWeightAll	mutationWeightClass	significantYeastEffect	significantAlgaEffect	significantREffect	significantKEffect	numCNVMuts	numSmallMuts
A5_272328	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_405	NA	272328	Alone	A5	F	2	YPlate	3	E	2	0.707117501611704	0.00032441200324412	5	-1.59394312907788	Alone	0.832038306399735	0.350210714757199	0.34166782833487	0.552333312024118	0.133769391416304	0.211162963463691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000528582673594053	0.621836714191086	0.682101287333317	0.719548302692281	0.511987515959711	Other	0	0	NA	NA	NA	NA	0	6
A5_307672	A-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_300	NA	307672	Alone	A5	C	8	YPlate	2	D	12	0.743844633856761	0.000249003984063745	5	-1.67337908639813	Alone	0.809205969383357	0.0512062732514796	0.130647455966403	0.545887086320562	0.0383715818079551	0.113095213290919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000653204410592169	0.605530353587699	0.673952821008184	0.711285547063279	0.487515959710597	Other	0	0	NA	NA	NA	NA	0	3
A5_308337	A-mutant	TRUE	TRUE	TRUE	FALSE	YLT-02_37	NA	308337	Alone	A5	D	8	NeutralPlate	1	D	6	-0.092608970468639	0.00466200466200466	5	-0.132366704449233	Alone	0.263912644501571	0.00724081726893281	0.0491284617743212	0.140045084827217	0.00270659189323134	0.0300365993039122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11941729588634e-06	0.216093670703944	0.160941016182832	0.00771190525373545	0.0114200595829196	Other	0	0	NA	NA	NA	NA	0	8
A5_352208	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_409	NA	352208	Alone	A5	G	6	YPlate	3	D	3	0.779494677189491	0.000252493372048984	5	-1.69068816275071	Alone	0.890906527358075	0.0240927428952507	0.0896153686507894	0.462052658899927	0.0186163716531288	0.0787747244851393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000560797816491525	0.663879122654923	0.567980421011863	0.581491427391035	0.58419633990637	chrIII-3n	0	0	NA	NA	NA	NA	1	0
A5_355048	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_401	NA	355048	Alone	A5	C	2	YPlate	2	A	12	0.640982313933585	0.000427533133817871	5	-1.49136115747953	Alone	0.911237472873073	0.0737462729098829	0.156786769116405	0.603262639915694	0.0392772150094338	0.114422047714348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000443805981758599	0.678399043622171	0.746479410652392	0.774289058734421	0.607462051354802	Other	0	0	NA	NA	NA	NA	0	8
A5_371864	A-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_310	NA	371864	Alone	A5	E	11	YPlate	3	C	2	1.12251935818784	0.000219901044529962	5	-1.87908019314817	Alone	1.00936931942863	0.0450964887695884	0.122605721412975	0.366859583454638	0.0460028348107535	0.123831652941609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00104826379454538	0.748482683131488	0.447649919828228	0.407491565103629	0.720669598524613	chrIII-3n	0	0	NA	NA	NA	NA	1	0
A5_382022	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_208	NA	382022	Alone	A5	G	3	NeutralPlate	1	G	6	0.409171131580585	0.000823723228995058	5	-1.1540143285331	Alone	0.72251891889704	0.00735217353254938	0.0495047928068565	0.5162666072001	0.00327194078584827	0.0330249440365323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.70693121515943e-05	0.54362033956417	0.636510527215363	0.669558631136817	0.384948219605618	Other	0	0	NA	NA	NA	NA	0	6
A5_383896	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_204	NA	383896	Alone	A5	A	10	NeutralPlate	1	A	6	0.296503496184017	0.00188679245283019	5	-0.834167753460117	Alone	0.372053458439365	0.00502953674261075	0.0409452347353989	0.228904641097173	0.00205555856407231	0.0261760613543005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86508722037998e-05	0.293325497947407	0.273265519734192	0.0809061488673139	0.0324159455241878	Other	0	0	NA	NA	NA	NA	0	4
A5_397486	A-mutant	TRUE	TRUE	FALSE	TRUE		NA	397486	Alone	A5	C	3	YPlate	2	B	12	0.657272475009017	0.000126151129052605	5	-1.76729987454914	Alone	1.60511448260362	0.00873385250754056	0.0539563172314437	0.866557048987729	0.0131155834195455	0.0661200509667718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00106394748253494	1.17395097625833	1.07930139433435	0.901466639124148	0.985387998297631	Other	0	0	NA	NA	NA	NA	0	0
A5_45143	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_410	NA	45143	Alone	A5	H	1	YPlate	3	H	3	0.781639373094291	0.000323624595469256	5	-1.63798566745346	Alone	0.832434744611447	0.050571251242855	0.129834832566682	0.35480060873541	0.0352191204804952	0.108349927673403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000426002876473154	0.622119841775989	0.432406558218807	0.382565585622805	0.512129380053908	chrIII-3n	0	0	NA	NA	NA	NA	1	4
A5_467334	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_400	NA	467334	Alone	A5	C	1	YPlate	2	H	11	0.734557666204841	0.000432432432432432	5	-1.54806676631376	Alone	0.847378426342248	0.0611436060195231	0.142762747264501	0.53016052491011	0.0333612899598869	0.105453449382317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000336987350045928	0.632792295623788	0.654073381169069	0.690559801693865	0.530004255922826	ALT1	0	0	NA	NA	NA	NA	0	5
A5_471727	A-mutant	TRUE	TRUE	TRUE	TRUE	sample_408	NA	471727	Alone	A5	G	2	YPlate	3	B	3	0.741535766944692	0.000155896796320836	5	-1.77371350819446	Alone	1.0131409398307	0.0948336411861272	0.177795426624841	0.598134401399763	0.0554247216577183	0.135922430890709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00110252087732007	0.751176292738392	0.739996969488215	0.771190525373545	0.724854589303447	YIL169C	0	0	NA	NA	NA	NA	0	8
A5_480466	A-mutant	TRUE	TRUE	TRUE	TRUE	sample_206	NA	480466	Alone	A5	C	7	NeutralPlate	1	C	6	0.694377302868886	0.00106439595529537	5	-1.32804390882234	Alone	0.987997083904101	0.00305941586859776	0.0319343903892432	0.627407399410582	0.00200000578717726	0.0258199263307577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000142000958824385	0.733219095391283	0.777000023600211	0.793706534462577	0.697120158887785	CDC14	0	0	NA	NA	NA	NA	0	5
A5_488568	A-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_301	NA	488568	Alone	A5	C	9	YPlate	2	E	12	1.07381875501651	8.23214653220827e-05	5	-2.07317443882632	Alone	1.32641714424051	0.0292355863164236	0.0987177564514503	0.999748735525329	0.0254210220365291	0.0920525611386036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00291716596605796	0.974911373115942	1.24766471613683	0.946567513599119	0.938643779259469	chrIV-1n	0	0	NA	NA	NA	NA	1	0
A5_49042	A-mutant	TRUE	FALSE	FALSE	TRUE		NA	49042	Alone	A5	H	2	YPlate	3	A	4	0.377327170251181	0.00025903380391141	5	-1.37003985702669	Alone	0.794400234627624	0.152158980816574	0.225210257919553	0.212365033660078	0.107571935763011	0.189360270175672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000187356488956352	0.594956418481893	0.252358334595184	0.0551538938235902	0.470775996595262	Other	0	0	NA	NA	NA	NA	0	0
A5_492572	A-mutant	TRUE	TRUE	TRUE	TRUE	sample_396	NA	492572	Alone	A5	A	3	YPlate	2	G	10	0.755788692367226	0.00039769337840525	5	-1.5786262099685	Alone	1.10194075851496	0.0101252150368114	0.0580953671039021	0.789154260013802	0.00611949235185369	0.0451644858705513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000380647346341186	0.814595200051393	0.981459021381527	0.867038490669972	0.814725492977727	TAH11	0	0	NA	NA	NA	NA	0	7
A5_542470	A-mutant	TRUE	TRUE	TRUE	TRUE	sample_203	NA	542470	Alone	A5	A	7	NeutralPlate	1	H	5	0.616492047381869	0.00108166576527853	5	-1.27288093640774	Alone	0.473524389587247	0.00903599136526869	0.0548816647137842	0.225582437361562	0.00390640320951711	0.0360850994618606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000100036496365835	0.365793839355995	0.269066028976379	0.0753976451146457	0.102496808057881	IQG1	0	0	NA	NA	NA	NA	0	5
A5_545939	A-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_302	NA	545939	Alone	A5	C	11	YPlate	2	G	12	0.899083470509404	6.99961502117384e-05	5	-2.03126293607416	Alone	1.23154782685926	0.0333352236570828	0.105412244160855	0.922456431841082	0.0227920542500635	0.0871627868799972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00306340575947411	0.907157761284344	1.14996200408075	0.924326929697721	0.90381614413392	chrIV-1n	0	0	NA	NA	NA	NA	1	0
A5_550986	A-mutant	TRUE	TRUE	TRUE	TRUE	sample_202	NA	550986	Alone	A5	A	6	NeutralPlate	1	G	5	0.665463998241621	0.00075046904315197	5	-1.3854581738622	Alone	1.30956455460522	0.00183834531913656	0.0247544293621469	0.904941342913127	0.00137805266878186	0.0214324727829981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000149206977630398	0.962875618585132	1.12782174420242	0.917716725194519	0.93353667186835	chrIV-1n	0	0	NA	NA	NA	NA	1	3
A5_5963	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_398	NA	5963	Alone	A5	B	8	YPlate	2	E	11	0.877034310816226	0.000211126359125937	5	-1.78074535473018	Alone	1.23295962581213	0.00709165193497086	0.0486197899864204	0.452036632256617	0.00915973673699679	0.0552561813646123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000928728659057393	0.908166037520305	0.555319484276493	0.563864215382497	0.904596396652007	chrIII-3n	0	0	NA	NA	NA	NA	1	4
A5_62379	A-mutant	TRUE	TRUE	TRUE	FALSE	sample_207	NA	62379	Alone	A5	E	6	NeutralPlate	1	E	6	0.158080447869792	0.00189214758751183	5	-0.560400653499889	Alone	0.369056722493377	0.021991485384923	0.0856183107069256	0.154012394705632	0.00745279198908306	0.0498423915594047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.98450451626632e-05	0.291185294036903	0.178596642813182	0.0106038697238862	0.0314938289119024	AVT4	0	0	NA	NA	NA	NA	0	8
A5_66124	A-mutant	TRUE	FALSE	FALSE	TRUE	sample_413	NA	66124	Alone	A5	H	11	YPlate	3	D	4	0.82736708746787	0.000263123273253519	5	-1.7076186091714	Alone	0.760574469115241	0.0924367646788288	0.175534198642153	0.300692483462161	0.0810479621423422	0.164365408102741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000610392181215265	0.570798789337978	0.364010219495841	0.250292639261861	0.429635409277912	chrIII-3n	0	0	NA	NA	NA	NA	1	4
A5_81661	A-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_314	NA	81661	Alone	A5	G	4	YPlate	3	C	3	0.970728870964433	4.37426184331394e-05	5	-2.16664555822602	Alone	1.37351154042168	0.0211197075753747	0.083904126985059	0.938075229154193	0.0192559526388247	0.0801164831954588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00519002907416647	1.00854517091676	1.16970522279473	0.930248571231839	0.953539509150234	chrIV-1n	0	0	NA	NA	NA	NA	1	2
A5_87170	A-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_294	NA	87170	Alone	A5	A	11	YPlate	2	A	11	1.16589868564559	9.50389659760502e-05	5	-2.07770996143764	Alone	1.35731041779859	0.00920530686356037	0.0553934618992782	0.662852622457475	0.0110645030369652	0.0607302863404118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00270734365376521	0.996974680016842	0.821805188617174	0.814501136128899	0.948645197900411	chrIII-3n	0	0	NA	NA	NA	NA	2	6
A5_97041	A-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_305	NA	97041	Alone	A5	D	3	YPlate	3	B	1	0.908597927134627	0.000146252285191956	5	-1.8758204113558	Alone	1.00376736111924	0.0356087330766803	0.108947591493464	0.923701756567134	0.0115971904672194	0.062174996226295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00124876067073623	0.744481885831921	1.15153617896397	0.924877780072988	0.714427578379912	Other	0	0	NA	NA	NA	NA	0	4
C1_105295	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_67	NA	105295	Community	C1	F	4	YAPlate	1	A	4	1.54410638464057	2.04503159573815e-05	5	-2.53332720759144	Community	1.22434087234369	0.00471035554534712	0.0396247210099416	0.919144380964962	0.00308931620488095	0.0320900618306299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00808931075377509	0.902010710454695	1.14577534722567	0.923431797837912	0.900198609731877	chrIV-1n	0	0	NA	NA	NA	NA	1	8
C1_113920	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_75	NA	113920	Community	C1	H	1	YAPlate	1	A	5	1.57809454399079	0.000126550240445457	5	-2.14700153100335	Community	1.27855786308631	0.00890379435962314	0.054478724775895	0.946521957143535	0.00582832286378342	0.0440769133212366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00133982766327139	0.940731311032962	1.18038245963748	0.933484817186532	0.921974748191233	chrIV-1n	0	0	NA	NA	NA	NA	1	3
C1_11672	C-mutant	TRUE	TRUE	TRUE	TRUE	sample_212	NA	11672	Community	C1	C	9	NeutralPlate	1	C	8	0.523558409393629	0.000687994496044032	5	-1.30017265767324	Community	0.121938780944947	0.00709718926446437	0.0486387680232698	0.361349196906603	0.00163137180249851	0.0233193181897078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000123673032143168	0.114699012165498	0.440684417642918	0.396405701301384	0.00226982550716414	chrXIII-3n	0	0	NA	NA	NA	NA	1	4
C1_13156	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_66	NA	13156	Community	C1	F	3	YAPlate	1	H	3	1.07574616216462	3.76137816896111e-05	5	-2.24403630557463	Community	1.27909392851495	0.00816321687301038	0.0521638983493705	1.10169718479843	0.00430918741962647	0.0378998127507532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00347313274516044	0.94111415735221	1.37653446783402	0.963161881154032	0.922045680238332	Other	0	0	NA	NA	NA	NA	0	0
C1_137254	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_73	20	137254	Community	C1	G	3	YAPlate	1	G	4	1.13351931605463	0.000134336378291241	5	-1.99033210747219	Community	1.51565547877129	0.00933257583249678	0.055775071589665	1.09786018486356	0.00600591888242201	0.0447434124850501	608000	2160000	2175000	1.805e+10	-0.729344729344729	0.271186440677966	0.0517408123791103	0.140981716238226	1327293	966948	1147120.5	64924259512.5	180172.5	1.95342539518656	1.15160388778126	1.55251464148391	0.496895316177261	8700000	8000000	8350000	2.45e+11	350000	2.34615384615385	2.07692307692308	2.21153846153846	0.875061270219247	0.151943030931974	0.149090942914281	0.150516986923127	4.06720303033333e-06	-0.0711829686189548	-0.138252139265264	-0.105656274763424	0.0187369788300408	6175000	6450000	6312500	37812500000	0.192084942084942	0.0941475826972009	0.139954853273138	0.0455520310945502	0.000925906063655932	1.11006129318894	1.37168423977861	0.962542174481856	0.97723081288126	chrIV-3n	2	0.235294117647059	TRUE	TRUE	TRUE	TRUE	1	3
C1_142833	C-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_68	NA	142833	Community	C1	F	6	YAPlate	1	B	4	0.638302000545757	0.000199720391451967	5	-1.6548150012833	Community	0.499401915776375	0.0473635741637827	0.125649743551645	0.268505309498639	0.0188947029158579	0.079361415721281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006120173413669	0.384275008115059	0.323323449406755	0.168491358534738	0.126897432259895	EDC3	0	0	NA	NA	NA	NA	0	6
C1_15433	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_55	NA	15433	Community	C1	C	10	YAPlate	1	C	2	1.47239035549488	3.53331920005653e-05	5	-2.39393152736703	Community	1.18081599337956	0.030426222203084	0.100707864974364	0.893501575884608	0.018813642636276	0.0791909983021556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00454700866674342	0.870926184543096	1.11336110309458	0.912483646629484	0.876152645765357	chrIV-1n	0	0	NA	NA	NA	NA	1	4
C1_156019	C-mutant	TRUE	TRUE	TRUE	TRUE	sample_214	NA	156019	Community	C1	E	1	NeutralPlate	1	G	8	0.282671631397477	0.000676361176868448	5	-1.03619288980866	Community	0.217011689193579	0.031017470272439	0.101681644152126	0.11292198246162	0.00939830942545768	0.0559711515736981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000196782399817183	0.182598024185286	0.126655575923229	0.00323624595469256	0.00709320470988793	chrIX-3n	0	0	NA	NA	NA	NA	1	0
C1_165734	C-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_39	NA	165734	Community	C1	F	2	NeutralPlate	1	A	9	0.892621815978085	0.00131233595800525	5	-1.39164498260756	Community	0.758801572479215	0.00590329121103524	0.0443594830561826	0.594897755049416	0.00250931824210323	0.0289212623174441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.67495224907617e-05	0.569532624957222	0.735905629065925	0.768711698684845	0.427152787629451	YMR317W	0	0	NA	NA	NA	NA	0	2
C1_170716	C-mutant	TRUE	TRUE	TRUE	TRUE	sample_211	NA	170716	Community	C1	B	8	NeutralPlate	1	G	7	0.564746192798634	0.000580383052814858	5	-1.36999595055702	Community	0.684933480337636	0.00502693307269507	0.0409346351829966	0.416928292172624	0.00254082627734939	0.0291022695412196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00015015876115082	0.516777633355584	0.510940162164347	0.50354609929078	0.343594836146971	PAN2	0	0	NA	NA	NA	NA	0	4
C1_181527	C-mutant	TRUE	TRUE	FALSE	TRUE		17	181527	Community	C1	B	4	YAPlate	1	E	1	1.13948281405922	0.000160642570281124	5	-1.95377745732083	Community	0.928284291256818	0.0946398381274924	0.177613661380999	1.00669149437884	0.0170624295539958	0.0754153599606778	560000	1168000	1840000	5.618e+11	-0.750712250712251	-0.312617702448211	-0.110251450676983	0.279994709169174	422722	488934	455828	2192014472	33106	-0.0593803403588721	0.0879512603246939	0.0142854599829108	0.137963115151119	6800000	8100000	7450000	8.45e+11	650000	1.61538461538462	2.11538461538462	1.86538461538462	0.810946759054377	0.126653446423186	0.155621344783944	0.141137395603565	0.000419569567719597	-0.225776415019459	-0.100506319627141	-0.161388048388539	0.087475916163903	7400000	6800000	7100000	1.8e+11	0.428571428571429	0.153519932145886	0.282167042889391	0.0691379228880727	0.000839444386316903	0.690573512118601	1.25644083402705	0.947875783240377	0.626755568165697	Other	1	1	TRUE	FALSE	FALSE	TRUE	0	0
C1_184194	C-mutant	TRUE	TRUE	FALSE	TRUE	sample_219	NA	184194	Community	C1	H	3	NeutralPlate	1	H	9	0.47917292562613	0.00153964588144727	5	-1.08678184914056	Community	0.97841598821625	0.00828922369258072	0.0525649556662381	0.566611208128562	0.00519599123449165	0.0416172689897341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.01948386537545e-05	0.726376484354595	0.700149516010233	0.738690353232803	0.686125691587459	Other	0	0	NA	NA	NA	NA	0	0
